index_name,index_value,Company Report Name,Year,Predicted_label,Score
BoardMembersDetails.Lim Ah Doo[3],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Ah Doo[4],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Ah Doo[5],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Ah Doo[6],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Ah Doo[7],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Chin Hu[0],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,9
BoardMembersDetails.Lim Chin Hu[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Chin Hu[2],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Chin Hu[3],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Chin Hu[4],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Chin Hu[5],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Chin Hu[7],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Chin Hu[8],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Chin Hu[9],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,9
BoardMembersDetails.Lim Chin Hu[10],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Chin Hu[11],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Sim Seng[0],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Sim Seng[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Sim Seng[2],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Sim Seng[3],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Sim Seng[4],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Sim Seng[5],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Sim Seng[6],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Sim Seng[7],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Lim Sim Seng[8],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Lim Sim Seng[9],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,9
BoardMembersDetails.Ng Bee Bee (May)[0],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,3
BoardMembersDetails.Ng Bee Bee (May)[2],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,4
BoardMembersDetails.Ng Bee Bee (May)[3],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Ng Bee Bee (May)[4],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,4
BoardMembersDetails.Ng Bee Bee (May)[5],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.LG Ong Su Kiat Melvyn[0],8,ST-Engineering-Sustainability-Report-,2021,Board Composition,6
BoardMembersDetails.LG Ong Su Kiat Melvyn[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,6
BoardMembersDetails.LG Ong Su Kiat Melvyn[2],4,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.LG Ong Su Kiat Melvyn[3],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.LG Ong Su Kiat Melvyn[4],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,2
BoardMembersDetails.LG Ong Su Kiat Melvyn[5],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Quek See Tiat[0],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Quek See Tiat[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,9
BoardMembersDetails.Quek See Tiat[2],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Quek See Tiat[3],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Quek See Tiat[4],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Quek See Tiat[5],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Quek See Tiat[6],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,9
BoardMembersDetails.Quek See Tiat[7],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,9
BoardMembersDetails.Song Su-Min[0],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Song Su-Min[1],9,ST-Engineering-Sustainability-Report-,2021,Board Composition,6
BoardMembersDetails.Song Su-Min[2],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Song Su-Min[3],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Song Su-Min[4],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Song Su-Min[5],5,ST-Engineering-Sustainability-Report-,2021,Board Composition,9
BoardMembersDetails.Song Su-Min[6],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,6
BoardMembersDetails.Song Su-Min[7],2,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Tan Peng Yam[0],4,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Tan Peng Yam[1],4,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Tan Peng Yam[2],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Teo Ming Kian[0],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.Teo Ming Kian[1],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Teo Ming Kian[2],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Teo Ming Kian[3],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,5
BoardMembersDetails.Teo Ming Kian[4],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Teo Ming Kian[5],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Teo Ming Kian[6],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
BoardMembersDetails.Teo Ming Kian[7],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.COL Cai Dexian[0],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.COL Cai Dexian[1],1,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.COL Xu Youfeng[0],3,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
BoardMembersDetails.COL Xu Youfeng[1],8,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
NumberOfMeetingsHeldInFY2021.Board,9,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
NumberOfMeetingsHeldInFY2021.AC,5,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
NumberOfMeetingsHeldInFY2021.ERCC,3,ST-Engineering-Sustainability-Report-,2021,Board Composition,5
NumberOfMeetingsHeldInFY2021.RD&T,1,ST-Engineering-Sustainability-Report-,2021,Development & Training,1
NumberOfMeetingsHeldInFY2021.RSC,5,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
png.total_directors,13,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
png.alternate_directors,1,ST-Engineering-Sustainability-Report-,2021,Board Composition,6
png.independent_non_executive_directors,9,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
png.non_independent_non_executive_directors,3,ST-Engineering-Sustainability-Report-,2021,Board Composition,6
png.male_directors,11,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
png.non_executive_directors,12,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
png.independent_non_executive_directors_within_non_executive,9,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
png.2020_Share_Plans,TRUE,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
PrivateSectorFY2021.BoardBasicRetainerFee,75000,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
AuditCommittee.Chairman,52000,ST-Engineering-Sustainability-Report-,2021,Board Composition,8
OtherCommittees.Member,14000,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
AttendanceFees.PerBoardCommitteeMeeting,5000,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
AttendanceFees.PerBoardCommitteeMeetingAlternate,2500,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
PublicSectorNEDFeesFY2021.DeputyChairman_ChairmanExecutiveCommittee_ChairmanAuditCommittee,33750,ST-Engineering-Sustainability-Report-,2021,Board Composition,4
PublicSectorNEDFeesFY2021.MemberExecutiveCommittee_MemberAuditCommittee_ChairmanOtherBoardCommittees,22500,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
"Between $2,250,000 and $2,500,000[1].Variable cash-based incentives",41,ST-Engineering-Sustainability-Report-,2021,Development & Training,5
"Between $1,750,000 and $2,000,000[0].Salary",25,ST-Engineering-Sustainability-Report-,2021,Economic Performance,3
Risk and Sustainability Committee.Meetings in 2021,5,ST-Engineering-Sustainability-Report-,2021,Board Composition,7
png.Fees_Paid_External_Auditors_2021,4.5,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
102-16.pages[0],7,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
102-18.pages[0],6,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,8
102-40.pages[0],10,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,8
102-55.pages[0],81,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
102-55.pages[1],82,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
102-55.pages[2],83,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,8
30_and_below.New_Hire,43,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),4
30+_to_40.New_Hire,18,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity (existing employees by age group),7
30+_to_40.Turnover,18,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity (existing employees by age group),5
40+_to_50.New_Hire,12,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity (existing employees by age group),8
40+_to_50.Turnover,12,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),2
50+_to_60.New_Hire,8,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),7
50+_to_60.Turnover,7,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),6
Above_60.New_Hire,5,ST-Engineering-Sustainability-Report-,2021,Age-Based Diversity(existing employees by age group),7
Employee_Category.Manager,11,ST-Engineering-Sustainability-Report-,2021,Management Diversity,8
Employee_Category.Non-executive,29,ST-Engineering-Sustainability-Report-,2021,Development & Training,7
Labour[0].Sustainability Report 2021 Pages[0],67,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Labour[0].Sustainability Report 2021 Pages[1],33,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Labour[2].Sustainability Report 2021 Page,67,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Labour[3].Sustainability Report 2021 Pages[0],67,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Environment[0].Sustainability Report 2021 Pages[1],13,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Environment[0].Sustainability Report 2021 Pages[2],14,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Environment[0].Sustainability Report 2021 Pages[3],15,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
Environment[0].Sustainability Report 2021 Pages[4],16,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,6
Environment[0].Sustainability Report 2021 Pages[5],17,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
Environment[0].Sustainability Report 2021 Pages[6],18,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Environment[1].Sustainability Report 2021 Pages[0],68,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
Environment[1].Sustainability Report 2021 Pages[1],13,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Environment[1].Sustainability Report 2021 Pages[2],14,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
Environment[1].Sustainability Report 2021 Pages[3],15,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,8
Environment[1].Sustainability Report 2021 Pages[4],16,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,8
Environment[1].Sustainability Report 2021 Pages[5],17,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
Environment[1].Sustainability Report 2021 Pages[6],18,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,8
Environment[2].Sustainability Report 2021 Pages[1],13,ST-Engineering-Sustainability-Report-,2021,Alignment with Frameworks And Disclosure Practices,7
Environment[2].Sustainability Report 2021 Pages[7],23,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,8
Environment[2].Sustainability Report 2021 Pages[9],25,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,7
Environment[2].Sustainability Report 2021 Pages[10],26,ST-Engineering-Sustainability-Report-,2021,Assurance of Sustainability Report,5
Anti-Corruption[0].Principle,10,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,9
Anti-Corruption[0].Sustainability Report 2021 Pages[0],67,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,7
Anti-Corruption[0].Sustainability Report 2021 Pages[1],53,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,5
Anti-Corruption[0].Sustainability Report 2021 Pages[2],54,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,7
Anti-Corruption[0].Sustainability Report 2021 Pages[3],77,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,8
Anti-Corruption[0].Sustainability Report 2021 Pages[4],78,ST-Engineering-Sustainability-Report-,2021,Ethical Behaviour,8
Social.Our people,7,DRAX-ESG--Supplement,2023,Development & Training,7
Assurance statements.Assurance statements,10,DRAX-ESG--Supplement,2023,Assurance of Sustainability Report,7
GenerationCO2eEmissions.2023,141,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),8
GenerationCO2eEmissions.2022,310,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),4
GenerationCO2eEmissions.2021,525,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
ProportionOfGroupEmissionsWithinUK.2023,34,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),3
ProportionOfGroupEmissionsWithinUK.2022,51,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),5
ProportionOfGroupEmissionsWithinUK.2021,78,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),8
BiogenicCO2Emissions.2023,11463,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
BiogenicCO2Emissions.2021,13415,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),4
GenerationEmissionsPerGWh.2023,11,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
GenerationEmissionsPerGWh.2022,23,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),4
GenerationEmissionsPerGWh.2021,33,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
GroupEmissionsPerGWh.2022,49,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),8
WasteGeneratedInOperations.2023,1477,DRAX-ESG--Supplement,2023,Waste Generation,7
WasteGeneratedInOperations.2022,3601,DRAX-ESG--Supplement,2023,Waste Generation,7
WasteGeneratedInOperations.2021,3150,DRAX-ESG--Supplement,2023,Waste Generation,7
Group total energy consumption.2023,34113,DRAX-ESG--Supplement,2023,Energy Consumption(GJ),7
Group total energy consumption.2022,38341,DRAX-ESG--Supplement,2023,Energy Consumption(GJ),7
Group total energy consumption.2021,44113,DRAX-ESG--Supplement,2023,Energy Consumption(GJ),7
Group total energy consumption within the UK.2023,30125,DRAX-ESG--Supplement,2023,Energy Consumption(GJ),6
Group total energy consumption within the UK.2022,33789,DRAX-ESG--Supplement,2023,Energy Consumption(GJ),8
Group total energy consumption within the UK.2021,40112,DRAX-ESG--Supplement,2023,Energy Consumption(GJ),7
Scope 1 and 2 emissions reduction from electricity generation by 2030.Base Year 2020,100,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),6
Scope 1 and 2 emissions reduction from electricity generation by 2030.2022,23,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
Scope 1 and 2 emissions reduction from electricity generation by 2030.2023,11,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
"Scope 1, 2, and 3 emissions reduction from all sold electricity by 2030.Base Year 2020",103,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),8
"Scope 1, 2, and 3 emissions reduction from all sold electricity by 2030.2022",34,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),6
"Scope 1, 2, and 3 emissions reduction from all sold electricity by 2030.2023",22,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
Non-generation Scope 1 and 2 emissions reduction by 2030.Base Year 2020,282926,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
Non-generation Scope 1 and 2 emissions reduction by 2030.2022,357994,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
Non-generation Scope 1 and 2 emissions reduction by 2030.2023,345051,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
Scope 3 emissions reduction by 2030.Base Year 2020,3557561,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
Scope 3 emissions reduction by 2030.2022,3123388,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
Scope 3 emissions reduction by 2030.2023,3554369,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
Sulphur hexafluoride.2023,0.1,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),4
Nitrogen oxides.2022,836,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),3
Water withdrawn/abstracted from areas of water stress.2023,0,DRAX-ESG--Supplement,2023,Water Consumption,8
Water consumed from areas of water stress.2023,347,DRAX-ESG--Supplement,2023,Water Consumption,6
Total water abstracted - Power Generation.2023,45058529,DRAX-ESG--Supplement,2023,Water Consumption,7
Total water abstracted - Power Generation.2022,51899818,DRAX-ESG--Supplement,2023,Water Consumption,5
Total water returned - Power Generation.2023,41223516,DRAX-ESG--Supplement,2023,Water Consumption,7
Total water returned - Power Generation.2022,47187916,DRAX-ESG--Supplement,2023,Water Consumption,5
Total water abstracted and returned - Hydro Generation.2023,3515581216,DRAX-ESG--Supplement,2023,Water Consumption,7
Total water abstracted and returned - Hydro Generation.2022,3389452345,DRAX-ESG--Supplement,2023,Water Consumption,7
Total water abstracted from reservoir - Pumped Storage.2023,465042239,DRAX-ESG--Supplement,2023,Water Consumption,7
Total water abstracted from reservoir - Pumped Storage.2022,361145582,DRAX-ESG--Supplement,2023,Water Consumption,8
Total water abstracted from Loch Awe - Pumped Storage.2023,451360634,DRAX-ESG--Supplement,2023,Water Consumption,5
Total water abstracted from Loch Awe - Pumped Storage.2022,325844996,DRAX-ESG--Supplement,2023,Water Consumption,5
Total waste generated.2023,47322,DRAX-ESG--Supplement,2023,Waste Generation,5
Total hazardous waste generated.2023,3281,DRAX-ESG--Supplement,2023,Waste Generation,3
Average biomass supply chain GHG emissions.2023,97,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),6
Average biomass supply chain GHG emissions.2022,96,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),8
US.Sawmill and other wood industry residues,1698041,DRAX-ESG--Supplement,2023,Waste Generation,3
Estonia.Sawmill and other wood industry residues,17992,DRAX-ESG--Supplement,2023,Waste Generation,7
Brazil.Sawmill and other wood industry residues,1202,DRAX-ESG--Supplement,2023,Waste Generation,5
Portugal.Sawmill and other wood industry residues,45,DRAX-ESG--Supplement,2023,Waste Generation,5
Lithuania.Sawmill and other wood industry residues,9883,DRAX-ESG--Supplement,2023,Waste Generation,6
UK.Sawmill and other wood industry residues,0,DRAX-ESG--Supplement,2023,Waste Generation,1
Bulgaria.Sawmill and other wood industry residues,0,DRAX-ESG--Supplement,2023,Waste Generation,1
Other European.Sawmill and other wood industry residues,5217,DRAX-ESG--Supplement,2023,Waste Generation,7
Total.Sawmill and other wood industry residues,3550630,DRAX-ESG--Supplement,2023,Waste Generation,7
Total.End-of-life trees,28656,DRAX-ESG--Supplement,2023,Waste Generation,4
Total.Agricultural residues,176397,DRAX-ESG--Supplement,2023,Waste Generation,4
Canada.Sawmill and other wood industry residues,1467578,DRAX-ESG--Supplement,2023,Waste Generation,4
US.Sawmill and other wood industry residues,1289412,DRAX-ESG--Supplement,2023,Waste Generation,8
Canada.Sawmill and other wood industry residues,406723,DRAX-ESG--Supplement,2023,Waste Generation,5
Brazil.Sawmill and other wood industry residues,1202,DRAX-ESG--Supplement,2023,Waste Generation,5
Portugal.Sawmill and other wood industry residues,45,DRAX-ESG--Supplement,2023,Waste Generation,7
Lithuania.Sawmill and other wood industry residues,9883,DRAX-ESG--Supplement,2023,Waste Generation,7
UK.Sawmill and other wood industry residues,0,DRAX-ESG--Supplement,2023,Waste Generation,5
Bulgaria.Sawmill and other wood industry residues,0,DRAX-ESG--Supplement,2023,Waste Generation,5
Other European.Sawmill and other wood industry residues,5217,DRAX-ESG--Supplement,2023,Waste Generation,7
Total.Sawmill and other wood industry residues,1834555,DRAX-ESG--Supplement,2023,Waste Generation,7
"Total Recordable Incident Rate (TRIR) per 100,000 hours.2023",0.38,DRAX-ESG--Supplement,2023,Occupational Health & Safety,8
"Total Recordable Incident Rate (TRIR) per 100,000 hours.2022",0.44,DRAX-ESG--Supplement,2023,Occupational Health & Safety,8
"Total Lost Time Incident Rate (LTIR) per 100,000 hours.2023",0.13,DRAX-ESG--Supplement,2023,Occupational Health & Safety,8
"Total Lost Time Incident Rate (LTIR) per 100,000 hours.2022",0.13,DRAX-ESG--Supplement,2023,Occupational Health & Safety,8
"Near Miss and Hazard Identification Rate (NMHIR) per 100,000 hours.2023",129.26,DRAX-ESG--Supplement,2023,Occupational Health & Safety,7
Fatalities.2022,0,DRAX-ESG--Supplement,2023,Occupational Health & Safety,10
Code_of_Conduct_eLearning_Completion.2023,92,DRAX-ESG--Supplement,2023,Development & Training,9
Code_of_Conduct_eLearning_Completion.2022,99,DRAX-ESG--Supplement,2023,Development & Training,8
Cyber_Security_Awareness_Training_Completion.2023,98,DRAX-ESG--Supplement,2023,Development & Training,8
png.Biomass_Pellets_emissions_percentage_of_Scope_3,46,DRAX-ESG--Supplement,2023,Greenhouse Gas Emissions(“GHG”),7
